p1_dc,format,city,state,segment_code,consensus_qty,brick_description,forecast_qty,brand,segment,division,brick_code,class_code,division_code,vertical,store_no,batchno,status,article_id,month_year,pin_code,region,wom,family_code,class,sd,article_description,kvi,npi,sold_qty
R810,DIGITAL DC,Jaipur,Rajasthan,FI,0.0,DESSERT COOLERS,0.0,Havells,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,493692106,11-2024,302022,North,1,FI02,AIR SOLUTIONS,HavellsCooler Kace95,Havells Desert Air Cooler Kace 95,NA,NA,1.0
SLTY,DIGITAL DC,Ahmedabad,Gujarat,FI,0.0,DESSERT COOLERS,0.0,Havells,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,493692106,11-2024,382240,West,1,FI02,AIR SOLUTIONS,HavellsCooler Kace95,Havells Desert Air Cooler Kace 95,NA,NA,4.0
R396,DIGITAL DC,Bangalore,Karnataka,FI,0.0,DESSERT COOLERS,1.1528494358062744,Havells,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,goop,491391933,11-2024,562123,South,1,FI02,AIR SOLUTIONS,Havells Celia I 55L,Havells Celia I 55L Desert Air Cooler,NA,NA,0.0
SJ93,DIGITAL DC,Farrukhnagar,Haryana,FI,0.0,DESSERT COOLERS,0.49383544921875,Havells,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,goop,491391933,11-2024,122506,North,1,FI02,AIR SOLUTIONS,Havells Celia I 55L,Havells Celia I 55L Desert Air Cooler,NA,NA,0.0
R278,DIGITAL DC,Ranchi,Jharkhand,FI,0.0,DESSERT COOLERS,1.210693359375,Havells,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,goop,491391934,11-2024,834010,East,1,FI02,AIR SOLUTIONS,Havells Celia 55L,Havells Celia 55L Desert Air Cooler,NA,NA,0.0
SJ93,DIGITAL DC,Farrukhnagar,Haryana,FI,0.0,DESSERT COOLERS,0.6963762640953064,Havells,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,493692107,11-2024,122506,North,1,FI02,AIR SOLUTIONS,HavellsCooler Kace75,HAVELLS DESERT COOLER KACE 75L,NA,NA,0.0
SE40,DIGITAL DC,Hyderabad,Telangana,FI,0.0,DESSERT COOLERS,0.0,Havells,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,493692107,11-2024,501401,South,1,FI02,AIR SOLUTIONS,HavellsCooler Kace75,HAVELLS DESERT COOLER KACE 75L,NA,NA,1.0
S597,DIGITAL DC,Guwahati,Assam,FI,0.0,DESSERT COOLERS,0.9714878499507904,Havells,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,493692107,11-2024,781031,East,1,FI02,AIR SOLUTIONS,HavellsCooler Kace75,HAVELLS DESERT COOLER KACE 75L,NA,NA,0.0
S0GZ,DIGITAL DC,Sawer,Madhya Pradesh,FI,0.0,DESSERT COOLERS,0.6590140461921692,Havells,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,493692107,11-2024,453771,West,1,FI02,AIR SOLUTIONS,HavellsCooler Kace75,HAVELLS DESERT COOLER KACE 75L,NA,NA,0.0
V014,DIGITAL DC,Pune,Maharashtra,FI,0.0,DESSERT COOLERS,0.6590140461921692,Havells,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,493692107,11-2024,413802,West,1,FI02,AIR SOLUTIONS,HavellsCooler Kace75,HAVELLS DESERT COOLER KACE 75L,NA,NA,0.0
R278,DIGITAL DC,Ranchi,Jharkhand,FI,0.0,DESSERT COOLERS,1.2823137640953064,Havells,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,493692107,11-2024,834010,East,1,FI02,AIR SOLUTIONS,HavellsCooler Kace75,HAVELLS DESERT COOLER KACE 75L,NA,NA,0.0
SE40,DIGITAL DC,Hyderabad,Telangana,FI,0.0,DESSERT COOLERS,0.0,LIVPURE,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,494338942,11-2024,501401,South,1,FI02,AIR SOLUTIONS,LIVPURE MIULTICOOL60,LIVPURE DESERT COOLEER MULTICOOL 60L,NA,NA,1.0
SE40,DIGITAL DC,Hyderabad,Telangana,FI,0.0,DESSERT COOLERS,0.6590140461921692,LIVPURE,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,494338938,11-2024,501401,South,1,FI02,AIR SOLUTIONS,LIVPURE ICEBLAST 70,LIVPURE DESERT COOLEER ICEBLAST 70L,NA,NA,4.0
SLTY,DIGITAL DC,Ahmedabad,Gujarat,FI,0.0,DESSERT COOLERS,0.0,LIVPURE,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,494338938,11-2024,382240,West,1,FI02,AIR SOLUTIONS,LIVPURE ICEBLAST 70,LIVPURE DESERT COOLEER ICEBLAST 70L,NA,NA,1.0
SJ93,DIGITAL DC,Farrukhnagar,Haryana,FI,0.0,DESSERT COOLERS,0.5325230211019516,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,491666295,11-2024,122506,North,1,FI02,AIR SOLUTIONS,SYM WINTER 80 XL,SYMPHONY DESERT COOLER WINTER 80XL,NA,NA,0.0
R278,DIGITAL DC,Ranchi,Jharkhand,FI,0.0,DESSERT COOLERS,0.6232997179031372,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,491666295,11-2024,834010,East,1,FI02,AIR SOLUTIONS,SYM WINTER 80 XL,SYMPHONY DESERT COOLER WINTER 80XL,NA,NA,0.0
R804,DIGITAL DC,Vizag,Andhra Pradesh,FI,0.0,DESSERT COOLERS,0.3481881320476532,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,491666297,11-2024,530046,South,1,FI02,AIR SOLUTIONS,SYMPHONY SUMO75XL,SYMPHONY DESERT COOLER SUMO 75XL WHITE,NA,NA,0.0
SJ93,DIGITAL DC,Farrukhnagar,Haryana,FI,0.0,DESSERT COOLERS,0.3481881320476532,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,491666297,11-2024,122506,North,1,FI02,AIR SOLUTIONS,SYMPHONY SUMO75XL,SYMPHONY DESERT COOLER SUMO 75XL WHITE,NA,NA,0.0
R278,DIGITAL DC,Ranchi,Jharkhand,FI,0.0,DESSERT COOLERS,0.6232997179031372,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,491666297,11-2024,834010,East,1,FI02,AIR SOLUTIONS,SYMPHONY SUMO75XL,SYMPHONY DESERT COOLER SUMO 75XL WHITE,NA,NA,0.0
SLTY,DIGITAL DC,Ahmedabad,Gujarat,FI,0.0,DESSERT COOLERS,0.6590140461921692,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,491666297,11-2024,382240,West,1,FI02,AIR SOLUTIONS,SYMPHONY SUMO75XL,SYMPHONY DESERT COOLER SUMO 75XL WHITE,NA,NA,0.0
SLLN,DIGITAL DC,Siliguri,West Bengal,FI,0.0,DESSERT COOLERS,1.0072021782398224,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,490555337,11-2024,735135,East,1,FI02,AIR SOLUTIONS,SYMPHONY COOLDIET50T,SYMPHONY TOWER COOLER DIET 50L,NA,NA,0.0
SJ99,DIGITAL DC,Sriperumbudur,Tamil Nadu,FI,0.0,DESSERT COOLERS,1.4132341742515564,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,490555337,11-2024,602105,South,1,FI02,AIR SOLUTIONS,SYMPHONY COOLDIET50T,SYMPHONY TOWER COOLER DIET 50L,NA,NA,0.0
SLTY,DIGITAL DC,Ahmedabad,Gujarat,FI,0.0,DESSERT COOLERS,11.060093879699707,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,494404822,11-2024,382240,West,1,FI02,AIR SOLUTIONS,SYMPHONY 100 XL,SYMPHONY DESERT COOLER MOVICOOL 100 XL,NA,NA,0.0
SJ93,DIGITAL DC,Farrukhnagar,Haryana,FI,0.0,DESSERT COOLERS,0.1843348890542984,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,494338760,11-2024,122506,North,1,FI02,AIR SOLUTIONS,SYMPHONY JUMBO 95XL+,SYMPHONY DESERT COOLER JUMBO 95XL+,NA,NA,0.0
R278,DIGITAL DC,Ranchi,Jharkhand,FI,0.0,DESSERT COOLERS,0.49383544921875,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,494338760,11-2024,834010,East,1,FI02,AIR SOLUTIONS,SYMPHONY JUMBO 95XL+,SYMPHONY DESERT COOLER JUMBO 95XL+,NA,NA,0.0
SE40,DIGITAL DC,Hyderabad,Telangana,FI,0.0,DESSERT COOLERS,0.0,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,494338760,11-2024,501401,South,1,FI02,AIR SOLUTIONS,SYMPHONY JUMBO 95XL+,SYMPHONY DESERT COOLER JUMBO 95XL+,NA,NA,1.0
S573,DIGITAL DC,Raipur,Chattisgarh,FI,0.0,DESSERT COOLERS,1.0,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,goop,491959252,11-2024,493111,West,1,FI02,AIR SOLUTIONS,SYMPH ACLR SIESTA70X,SYMPHONY AIRCOOLER DC SIESTA 70XL GREY,NA,NA,0.0
R804,DIGITAL DC,Vizag,Andhra Pradesh,FI,0.0,DESSERT COOLERS,1.0,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,goop,491959252,11-2024,530046,South,1,FI02,AIR SOLUTIONS,SYMPH ACLR SIESTA70X,SYMPHONY AIRCOOLER DC SIESTA 70XL GREY,NA,NA,0.0
SE40,DIGITAL DC,Hyderabad,Telangana,FI,0.0,DESSERT COOLERS,0.0,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,491666298,11-2024,501401,South,1,FI02,AIR SOLUTIONS,SYMPHONY SUMO115XL,SYMPHONY DESERT COOLER SUMO 115XL WHITE,NA,NA,2.0
R394,DIGITAL DC,Patna,Bihar,FI,0.0,DESSERT COOLERS,0.8433489352464676,Symphony,SMALL APPLIANCES,CDIT,FI0204003,FI0204,902,Electronics,NA,20241101,active,491666298,11-2024,800007,East,1,FI02,AIR SOLUTIONS,SYMPHONY SUMO115XL,SYMPHONY DESERT COOLER SUMO 115XL WHITE,NA,NA,0.0
SE40,DIGITAL DC,Hyderabad,Telangana,FI,0.0,HANDHELD VACUM CLNR,0.6590140461921692,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226703,11-2024,501401,South,1,FI02,FLOOR CARE SOLUTIONS,Dyson V12S VC,Dyson Wet and Dry Vacuum Cleaner V12S,NA,NA,0.0
R396,DIGITAL DC,Bangalore,Karnataka,FI,0.0,HANDHELD VACUM CLNR,0.3481881320476532,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226703,11-2024,562123,South,1,FI02,FLOOR CARE SOLUTIONS,Dyson V12S VC,Dyson Wet and Dry Vacuum Cleaner V12S,NA,NA,0.0
V014,DIGITAL DC,Pune,Maharashtra,FI,0.0,HANDHELD VACUM CLNR,0.6590140461921692,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226753,11-2024,413802,West,1,FI02,FLOOR CARE SOLUTIONS,Dyson V15 Detect,Dyson Vacuum Cleaner V15 Detect New,NA,NA,0.0
R396,DIGITAL DC,Bangalore,Karnataka,FI,0.0,HANDHELD VACUM CLNR,0.6590140461921692,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226753,11-2024,562123,South,1,FI02,FLOOR CARE SOLUTIONS,Dyson V15 Detect,Dyson Vacuum Cleaner V15 Detect New,NA,NA,0.0
S0UG,DIGITAL DC,Gannavaram,Andhra Pradesh,FI,0.0,HANDHELD VACUM CLNR,0.6590140461921692,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226753,11-2024,521107,South,1,FI02,FLOOR CARE SOLUTIONS,Dyson V15 Detect,Dyson Vacuum Cleaner V15 Detect New,NA,NA,0.0
SACU,DIGITAL DC,Nagpur,Maharashtra,FI,0.0,HANDHELD VACUM CLNR,0.6590140461921692,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226753,11-2024,441122,West,1,FI02,FLOOR CARE SOLUTIONS,Dyson V15 Detect,Dyson Vacuum Cleaner V15 Detect New,NA,NA,0.0
R696,DIGITAL DC,Bhiwandi,Maharashtra,FI,0.0,HANDHELD VACUM CLNR,0.3481881320476532,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494338429,11-2024,421302,West,1,FI02,FLOOR CARE SOLUTIONS,DYSON VC V12 SLIM,DYSON VACUUM CLEANER V12 EXTRA SLIM,NA,NA,0.0
SJ93,DIGITAL DC,Farrukhnagar,Haryana,FI,0.0,HANDHELD VACUM CLNR,0.0,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494338429,11-2024,122506,North,1,FI02,FLOOR CARE SOLUTIONS,DYSON VC V12 SLIM,DYSON VACUUM CLEANER V12 EXTRA SLIM,NA,NA,1.0
SLTY,DIGITAL DC,Ahmedabad,Gujarat,FI,0.0,HANDHELD VACUM CLNR,0.3481881320476532,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226754,11-2024,382240,West,1,FI02,FLOOR CARE SOLUTIONS,Dyson V11 Absolute,Dyson Vacuum Cleaner V11 Absolute New,NA,NA,0.0
SLTY,DIGITAL DC,Ahmedabad,Gujarat,FI,0.0,HANDHELD VACUM CLNR,0.6590140461921692,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226752,11-2024,382240,West,1,FI02,FLOOR CARE SOLUTIONS,Dyson V8 Absolute,Dyson Vacuum Cleaner V8 Absolute New,NA,NA,0.0
R396,DIGITAL DC,Bangalore,Karnataka,FI,0.0,HANDHELD VACUM CLNR,2.819065570831299,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226752,11-2024,562123,South,1,FI02,FLOOR CARE SOLUTIONS,Dyson V8 Absolute,Dyson Vacuum Cleaner V8 Absolute New,NA,NA,0.0
SJ93,DIGITAL DC,Farrukhnagar,Haryana,FI,0.0,HANDHELD VACUM CLNR,1.3180280923843384,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226752,11-2024,122506,North,1,FI02,FLOOR CARE SOLUTIONS,Dyson V8 Absolute,Dyson Vacuum Cleaner V8 Absolute New,NA,NA,1.0
S597,DIGITAL DC,Guwahati,Assam,FI,0.0,HANDHELD VACUM CLNR,0.1843348890542984,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226752,11-2024,781031,East,1,FI02,FLOOR CARE SOLUTIONS,Dyson V8 Absolute,Dyson Vacuum Cleaner V8 Absolute New,NA,NA,0.0
V014,DIGITAL DC,Pune,Maharashtra,FI,0.0,HANDHELD VACUM CLNR,1.0072021484375,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226752,11-2024,413802,West,1,FI02,FLOOR CARE SOLUTIONS,Dyson V8 Absolute,Dyson Vacuum Cleaner V8 Absolute New,NA,NA,1.0
SE40,DIGITAL DC,Hyderabad,Telangana,FI,0.0,HANDHELD VACUM CLNR,0.6590140461921692,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226752,11-2024,501401,South,1,FI02,FLOOR CARE SOLUTIONS,Dyson V8 Absolute,Dyson Vacuum Cleaner V8 Absolute New,NA,NA,0.0
S0TC,DIGITAL DC,Palladam,Tamil Nadu,FI,0.0,HANDHELD VACUM CLNR,0.3481881320476532,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226752,11-2024,641402,South,1,FI02,FLOOR CARE SOLUTIONS,Dyson V8 Absolute,Dyson Vacuum Cleaner V8 Absolute New,NA,NA,0.0
R696,DIGITAL DC,Bhiwandi,Maharashtra,FI,0.0,HANDHELD VACUM CLNR,0.6590140461921692,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226752,11-2024,421302,West,1,FI02,FLOOR CARE SOLUTIONS,Dyson V8 Absolute,Dyson Vacuum Cleaner V8 Absolute New,NA,NA,1.0
SLKO,DIGITAL DC,Howrah,West Bengal,FI,0.0,HANDHELD VACUM CLNR,0.6590140461921692,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226752,11-2024,711310,East,1,FI02,FLOOR CARE SOLUTIONS,Dyson V8 Absolute,Dyson Vacuum Cleaner V8 Absolute New,NA,NA,0.0
SD78,DIGITAL DC,Ernakulam,Kerala,FI,0.0,HANDHELD VACUM CLNR,0.6232997179031372,Dyson,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,494226752,11-2024,683561,South,1,FI02,FLOOR CARE SOLUTIONS,Dyson V8 Absolute,Dyson Vacuum Cleaner V8 Absolute New,NA,NA,0.0
S0TC,DIGITAL DC,Palladam,Tamil Nadu,FI,0.0,HANDHELD VACUM CLNR,1.3180280923843384,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,641402,South,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,1.0
S573,DIGITAL DC,Raipur,Chattisgarh,FI,0.0,HANDHELD VACUM CLNR,1.9056134819984436,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,493111,West,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,1.0
R201,DIGITAL DC,Cuttack,Orissa,FI,0.0,HANDHELD VACUM CLNR,0.1843348890542984,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,754002,East,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,0.0
S0GZ,DIGITAL DC,Sawer,Madhya Pradesh,FI,0.0,HANDHELD VACUM CLNR,5.200683414936066,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,453771,West,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,0.0
V014,DIGITAL DC,Pune,Maharashtra,FI,0.0,HANDHELD VACUM CLNR,2.272957921028137,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,413802,West,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,0.0
SJ99,DIGITAL DC,Sriperumbudur,Tamil Nadu,FI,0.0,HANDHELD VACUM CLNR,5.0355048179626465,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,602105,South,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,0.0
S0UG,DIGITAL DC,Gannavaram,Andhra Pradesh,FI,0.0,HANDHELD VACUM CLNR,0.6232997179031372,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,521107,South,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,2.0
SLOR,DIGITAL DC,Dehradun,Uttarakhand,FI,0.0,HANDHELD VACUM CLNR,0.1843348890542984,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,248001,North,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,0.0
SLKO,DIGITAL DC,Howrah,West Bengal,FI,0.0,HANDHELD VACUM CLNR,2.4024221897125244,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,711310,East,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,16.0
S597,DIGITAL DC,Guwahati,Assam,FI,0.0,HANDHELD VACUM CLNR,1.9770420789718628,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,781031,East,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,2.0
Y695,DIGITAL DC,Jammu,Jammu And Kashmir,FI,0.0,HANDHELD VACUM CLNR,0.0,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,180010,North,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,1.0
SLTY,DIGITAL DC,Ahmedabad,Gujarat,FI,0.0,HANDHELD VACUM CLNR,3.663739874958992,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,382240,West,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,3.0
S0CV,DIGITAL DC,Rajpura,Punjab,FI,0.0,HANDHELD VACUM CLNR,0.6232997179031372,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,140401,North,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,0.0
R696,DIGITAL DC,Bhiwandi,Maharashtra,FI,0.0,HANDHELD VACUM CLNR,4.54166966676712,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,421302,West,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,1.0
SLLN,DIGITAL DC,Siliguri,West Bengal,FI,0.0,HANDHELD VACUM CLNR,0.0,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,735135,East,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,3.0
SJ93,DIGITAL DC,Farrukhnagar,Haryana,FI,0.0,HANDHELD VACUM CLNR,2.0899484157562256,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,122506,North,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,0.0
SC28,DIGITAL DC,Lucknow,Uttar Pradesh,FI,0.0,HANDHELD VACUM CLNR,1.6305018663406372,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,226401,North 1,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,0.0
SD78,DIGITAL DC,Ernakulam,Kerala,FI,0.0,HANDHELD VACUM CLNR,2.564627528190613,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,683561,South,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,1.0
R810,DIGITAL DC,Jaipur,Rajasthan,FI,0.0,HANDHELD VACUM CLNR,2.6360561847686768,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,302022,North,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,1.0
SE40,DIGITAL DC,Hyderabad,Telangana,FI,0.0,HANDHELD VACUM CLNR,1.3180280923843384,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,501401,South,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,0.0
R278,DIGITAL DC,Ranchi,Jharkhand,FI,0.0,HANDHELD VACUM CLNR,0.6590140461921692,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,834010,East,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,0.0
R396,DIGITAL DC,Bangalore,Karnataka,FI,0.0,HANDHELD VACUM CLNR,2.6003418564796448,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,562123,South,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,5.0
R804,DIGITAL DC,Vizag,Andhra Pradesh,FI,0.0,HANDHELD VACUM CLNR,1.4653232991695404,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,530046,South,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,0.0
SACU,DIGITAL DC,Nagpur,Maharashtra,FI,0.0,HANDHELD VACUM CLNR,1.9604840874671936,Eureka Forbes,SMALL APPLIANCES,CDIT,FI0203001,FI0203,902,Electronics,NA,20241101,active,491296776,11-2024,441122,West,1,FI02,FLOOR CARE SOLUTIONS,FORBES VC SUPERCLEAN,EUREKA VACUUM CLEANER SUPER CLEAN,NA,NA,2.0
