p1_dc,format,city,state,segment_code,consensus_qty,brick_description,forecast_qty,brand,segment,division,brick_code,class_code,division_code,vertical,store_no,batchno,status,article_id,month_year,pin_code,region,wom,family_code,class,sd,article_description,kvi,npi,sold_qty
R396,digitaldc,Bangalore,Karnataka,FJ,0.0,REF ACCESSORIES,58.0,V Guard,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,490967957,11-2024,562123,South,1,FJ02,REFRIGERATOR,VGUARDREFSTABVGSD100,V Guard Ref Stab 1KVA VGSD 100,NA,NA,40.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,0.0,REF ACCESSORIES,2.0,V Guard,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,490967957,11-2024,521107,South,1,FJ02,REFRIGERATOR,VGUARDREFSTABVGSD100,V Guard Ref Stab 1KVA VGSD 100,NA,NA,1.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,0.0,REF ACCESSORIES,30.0,V Guard,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,490967957,11-2024,602105,South,1,FJ02,REFRIGERATOR,VGUARDREFSTABVGSD100,V Guard Ref Stab 1KVA VGSD 100,NA,NA,38.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,0.0,REF ACCESSORIES,16.0,V Guard,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,490967957,11-2024,641402,South,1,FJ02,REFRIGERATOR,VGUARDREFSTABVGSD100,V Guard Ref Stab 1KVA VGSD 100,NA,NA,11.0
SD78,digitaldc,Ernakulam,Kerala,FJ,0.0,REF ACCESSORIES,8.0,V Guard,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,490967957,11-2024,683561,South,1,FJ02,REFRIGERATOR,VGUARDREFSTABVGSD100,V Guard Ref Stab 1KVA VGSD 100,NA,NA,5.0
SE40,digitaldc,Hyderabad,Telangana,FJ,0.0,REF ACCESSORIES,9.0,V Guard,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,490967957,11-2024,501401,South,1,FJ02,REFRIGERATOR,VGUARDREFSTABVGSD100,V Guard Ref Stab 1KVA VGSD 100,NA,NA,7.0
S573,digitaldc,Raipur,Chattisgarh,FJ,0.0,REF ACCESSORIES,0.0,V Guard,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,490967957,11-2024,493111,West,1,FJ02,REFRIGERATOR,VGUARDREFSTABVGSD100,V Guard Ref Stab 1KVA VGSD 100,NA,NA,1.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,0.0,REF ACCESSORIES,49.0,V Guard,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,490967956,11-2024,602105,South,1,FJ02,REFRIGERATOR,VGUARDREFSTABVGSD50,V Guard Ref Stab 500VA VGSD 50,NA,NA,14.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,0.0,REF ACCESSORIES,5.0,V Guard,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,490967956,11-2024,521107,South,1,FJ02,REFRIGERATOR,VGUARDREFSTABVGSD50,V Guard Ref Stab 500VA VGSD 50,NA,NA,1.0
R396,digitaldc,Bangalore,Karnataka,FJ,0.0,REF ACCESSORIES,136.0,V Guard,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,490967956,11-2024,562123,South,1,FJ02,REFRIGERATOR,VGUARDREFSTABVGSD50,V Guard Ref Stab 500VA VGSD 50,NA,NA,79.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,0.0,REF ACCESSORIES,4.0,V Guard,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,490967956,11-2024,641402,South,1,FJ02,REFRIGERATOR,VGUARDREFSTABVGSD50,V Guard Ref Stab 500VA VGSD 50,NA,NA,10.0
SD78,digitaldc,Ernakulam,Kerala,FJ,0.0,REF ACCESSORIES,9.0,V Guard,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,490967956,11-2024,683561,South,1,FJ02,REFRIGERATOR,VGUARDREFSTABVGSD50,V Guard Ref Stab 500VA VGSD 50,NA,NA,4.0
SE40,digitaldc,Hyderabad,Telangana,FJ,0.0,REF ACCESSORIES,17.0,V Guard,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,490967956,11-2024,501401,South,1,FJ02,REFRIGERATOR,VGUARDREFSTABVGSD50,V Guard Ref Stab 500VA VGSD 50,NA,NA,16.0
R804,digitaldc,Vizag,Andhra Pradesh,FJ,0.0,REF ACCESSORIES,1.0,V Guard,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,490967956,11-2024,530046,South,1,FJ02,REFRIGERATOR,VGUARDREFSTABVGSD50,V Guard Ref Stab 500VA VGSD 50,NA,NA,0.0
R696,digitaldc,Bhiwandi,Maharashtra,FJ,0.0,REF ACCESSORIES,1.0,PRIME,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,oop,490419569,11-2024,421302,West,1,FJ02,REFRIGERATOR,FRIDGE BOTTLE 1.5L,FRIDGE BOTTLE 1.5L,NA,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,0.0,REF ACCESSORIES,1.0,OTHERS,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,oop,491473286,11-2024,122506,North,1,FJ02,REFRIGERATOR,Aerrow Trolley,Aerrow Universal Trolley Stand SS-9610,NA,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,0.0,REF ACCESSORIES,2.0,OTHERS,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,oop,491473286,11-2024,602105,South,1,FJ02,REFRIGERATOR,Aerrow Trolley,Aerrow Universal Trolley Stand SS-9610,NA,NA,0.0
R201,digitaldc,Cuttack,Orissa,FJ,0.0,REF ACCESSORIES,0.0,OTHERS,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,oop,491473286,11-2024,754002,East,1,FJ02,REFRIGERATOR,Aerrow Trolley,Aerrow Universal Trolley Stand SS-9610,NA,NA,2.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FJ,0.0,REF ACCESSORIES,1.0,OTHERS,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,oop,491473286,11-2024,226401,North 1,1,FJ02,REFRIGERATOR,Aerrow Trolley,Aerrow Universal Trolley Stand SS-9610,NA,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FJ,0.0,REF ACCESSORIES,1.0,OTHERS,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,oop,491473286,11-2024,711310,East,1,FJ02,REFRIGERATOR,Aerrow Trolley,Aerrow Universal Trolley Stand SS-9610,NA,NA,2.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,0.0,REF ACCESSORIES,1.0,OTHERS,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,oop,491473286,11-2024,382240,West,1,FJ02,REFRIGERATOR,Aerrow Trolley,Aerrow Universal Trolley Stand SS-9610,NA,NA,0.0
R810,digitaldc,Jaipur,Rajasthan,FJ,0.0,REF ACCESSORIES,1.0,OTHERS,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,oop,491473286,11-2024,302022,North,1,FJ02,REFRIGERATOR,Aerrow Trolley,Aerrow Universal Trolley Stand SS-9610,NA,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,0.0,REF ACCESSORIES,1.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,493620748,11-2024,122506,North,1,FJ02,REFRIGERATOR,SS SBPNL RA-F18DBB33,SAMSUNG SBSPANEL RA-F18DBB33 BTTM CH BLK,NA,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FJ,0.0,REF ACCESSORIES,1.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,493620748,11-2024,501401,South,1,FJ02,REFRIGERATOR,SS SBPNL RA-F18DBB33,SAMSUNG SBSPANEL RA-F18DBB33 BTTM CH BLK,NA,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,0.0,REF ACCESSORIES,1.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,493620741,11-2024,122506,North,1,FJ02,REFRIGERATOR,SS SBPNL RA-F18DUU32,SAMSUNG SBSPANEL RA-F18DUU32 UPPR GLMPNK,NA,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,0.0,REF ACCESSORIES,1.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,493620743,11-2024,122506,North,1,FJ02,REFRIGERATOR,SS SBPNL RA-F18DUU35,SAMSUNG SBSPANEL RA-F18DUU35 UPPR GLMWHT,NA,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,0.0,REF ACCESSORIES,2.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,493620744,11-2024,122506,North,1,FJ02,REFRIGERATOR,SS SBPNL RA-F18DBB35,SAMSUNG SBSPANEL RA-F18DBB35 BTTM GLMWHT,NA,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,0.0,REF ACCESSORIES,1.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,493620747,11-2024,122506,North,1,FJ02,REFRIGERATOR,SS SBPNL RA-F18DUU33,SAMSUNG SBSPANEL RA-F18DUU33 UPPR CH BLK,NA,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FJ,0.0,REF ACCESSORIES,1.0,Samsung,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,493620747,11-2024,501401,South,1,FJ02,REFRIGERATOR,SS SBPNL RA-F18DUU33,SAMSUNG SBSPANEL RA-F18DUU33 UPPR CH BLK,NA,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FJ,0.0,REF ACCESSORIES,0.0,IFB,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,494426356,11-2024,562123,South,1,FJ02,REFRIGERATOR,IFB 213/223/232LBLUE,IFB REF PEDESTAL 213/223/232L BLUE,NA,NA,2.0
SLKO,digitaldc,Howrah,West Bengal,FJ,0.0,REF ACCESSORIES,1.0,IFB,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,494426356,11-2024,711310,East,1,FJ02,REFRIGERATOR,IFB 213/223/232LBLUE,IFB REF PEDESTAL 213/223/232L BLUE,NA,NA,1.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,0.0,REF ACCESSORIES,0.0,IFB,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,494426356,11-2024,641402,South,1,FJ02,REFRIGERATOR,IFB 213/223/232LBLUE,IFB REF PEDESTAL 213/223/232L BLUE,NA,NA,4.0
SE40,digitaldc,Hyderabad,Telangana,FJ,0.0,REF ACCESSORIES,1.0,IFB,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,494426356,11-2024,501401,South,1,FJ02,REFRIGERATOR,IFB 213/223/232LBLUE,IFB REF PEDESTAL 213/223/232L BLUE,NA,NA,1.0
R396,digitaldc,Bangalore,Karnataka,FJ,0.0,REF ACCESSORIES,1.0,IFB,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,494426357,11-2024,562123,South,1,FJ02,REFRIGERATOR,IFB 213/223/232L Red,IFB REF PEDESTAL 213/223/232L RED,NA,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FJ,0.0,REF ACCESSORIES,1.0,IFB,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,494426357,11-2024,501401,South,1,FJ02,REFRIGERATOR,IFB 213/223/232L Red,IFB REF PEDESTAL 213/223/232L RED,NA,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,0.0,REF ACCESSORIES,1.0,IFB,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,494426357,11-2024,602105,South,1,FJ02,REFRIGERATOR,IFB 213/223/232L Red,IFB REF PEDESTAL 213/223/232L RED,NA,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FJ,0.0,REF ACCESSORIES,4.0,IFB,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,494426357,11-2024,711310,East,1,FJ02,REFRIGERATOR,IFB 213/223/232L Red,IFB REF PEDESTAL 213/223/232L RED,NA,NA,2.0
R394,digitaldc,Patna,Bihar,FJ,0.0,REF ACCESSORIES,0.0,IFB,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,494426357,11-2024,800007,East,1,FJ02,REFRIGERATOR,IFB 213/223/232L Red,IFB REF PEDESTAL 213/223/232L RED,NA,NA,1.0
V014,digitaldc,Pune,Maharashtra,FJ,0.0,REF ACCESSORIES,0.0,IFB,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,active,494426357,11-2024,413802,West,1,FJ02,REFRIGERATOR,IFB 213/223/232L Red,IFB REF PEDESTAL 213/223/232L RED,NA,NA,1.0
S597,digitaldc,Guwahati,Assam,FJ,0.0,REF ACCESSORIES,1.0,JB,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,oop,491064838,11-2024,781031,East,1,FJ02,REFRIGERATOR,JB REF STAND,JB Refrigerator Stand,NA,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FJ,0.0,REF ACCESSORIES,1.0,JB,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,oop,491064838,11-2024,711310,East,1,FJ02,REFRIGERATOR,JB REF STAND,JB Refrigerator Stand,NA,NA,3.0
R201,digitaldc,Cuttack,Orissa,FJ,0.0,REF ACCESSORIES,1.0,JB,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,oop,491064838,11-2024,754002,East,1,FJ02,REFRIGERATOR,JB REF STAND,JB Refrigerator Stand,NA,NA,2.0
R696,digitaldc,Bhiwandi,Maharashtra,FJ,0.0,REF ACCESSORIES,1.0,Keeline,LARGE APPLIANCES,CDIT,FJ0201007,FJ0201,902,Electronics,NA,20241101,oop,490917464,11-2024,421302,West,1,FJ02,REFRIGERATOR,KEELINEKL50,Keeline 500VA Ref StabiliserKL50,NA,NA,0.0
SD78,digitaldc,Ernakulam,Kerala,24,0.0,DIRECT COOL REFRIGER,0.0,Whirlpool,HOME APPLIANCES,CDIT,241601001,241601,902,Electronics,NA,20241101,active,494356555,11-2024,683561,South,1,2416,REFRIGERATOR,WHL 184LIMPPRM SAPSE,WHL 184L IMPCPRM 3S SAP SERENA,non kvi,NA,0.0
R278,digitaldc,Ranchi,Jharkhand,FJ,1.0,300L  ABOVE FF REFR,1.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,oop,493692069,11-2024,834010,East,1,FJ02,REFRIGERATOR,PANASONIC TG356CVHN,PANASONIC FF 304L 3S NRTG356CVHN ELTC GR,non kvi,NA,0.0
V014,digitaldc,Pune,Maharashtra,FJ,0.0,300L  ABOVE FF REFR,1.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,oop,493692069,11-2024,413802,West,1,FJ02,REFRIGERATOR,PANASONIC TG356CVHN,PANASONIC FF 304L 3S NRTG356CVHN ELTC GR,NA,NA,0.0
R201,digitaldc,Cuttack,Orissa,FJ,0.0,300L  ABOVE FF REFR,1.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,oop,493692069,11-2024,754002,East,1,FJ02,REFRIGERATOR,PANASONIC TG356CVHN,PANASONIC FF 304L 3S NRTG356CVHN ELTC GR,non kvi,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,oop,493692069,11-2024,122506,North,1,FJ02,REFRIGERATOR,PANASONIC TG356CVHN,PANASONIC FF 304L 3S NRTG356CVHN ELTC GR,non kvi,NA,0.0
R394,digitaldc,Patna,Bihar,FJ,1.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,oop,493692069,11-2024,800007,East,1,FJ02,REFRIGERATOR,PANASONIC TG356CVHN,PANASONIC FF 304L 3S NRTG356CVHN ELTC GR,non kvi,NA,0.0
R278,digitaldc,Ranchi,Jharkhand,FJ,1.315129229,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,oop,491959460,11-2024,834010,East,1,FJ02,REFRIGERATOR,Panasonic RBG31VGG3,PANASONIC FF 307L NR-RBG31VGG3 GLTTR GRY,non kvi,NA,1.0
SE40,digitaldc,Hyderabad,Telangana,FJ,0.0,300L  ABOVE FF REFR,1.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,oop,491959460,11-2024,501401,South,1,FJ02,REFRIGERATOR,Panasonic RBG31VGG3,PANASONIC FF 307L NR-RBG31VGG3 GLTTR GRY,NA,NA,1.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,0.0,300L  ABOVE FF REFR,1.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,oop,491959460,11-2024,602105,South,1,FJ02,REFRIGERATOR,Panasonic RBG31VGG3,PANASONIC FF 307L NR-RBG31VGG3 GLTTR GRY,NA,NA,0.0
R394,digitaldc,Patna,Bihar,FJ,1.684870771,300L  ABOVE FF REFR,1.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,oop,491959460,11-2024,800007,East,1,FJ02,REFRIGERATOR,Panasonic RBG31VGG3,PANASONIC FF 307L NR-RBG31VGG3 GLTTR GRY,non kvi,NA,1.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,562114,South 1,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,0.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,382240,West,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,122506,North,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,501401,South,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,1.0
R394,digitaldc,Patna,Bihar,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,800007,East,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,1.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,641402,South,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,0.0
R696,digitaldc,Bhiwandi,Maharashtra,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,421302,West,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,5.0
S597,digitaldc,Guwahati,Assam,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,781031,East,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,562123,South,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,0.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,521107,South,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,0.0
SLGC,digitaldc,Pune,Maharashtra,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,412216,West,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,0.0
R810,digitaldc,Jaipur,Rajasthan,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,302022,North,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,0.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,226401,North 1,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,1.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,453771,West,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,0.0
R201,digitaldc,Cuttack,Orissa,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,754002,East,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,0.0
SJ48,digitaldc,Dharwad,Karnataka,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,580011,South 1,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FJ,0.0,300L  ABOVE FF REFR,1.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,711310,East,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,1.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459922,11-2024,602105,South,1,FJ02,REFRIGERATOR,Panason NR-TG366BVHN,Panasonic FF 322L 2S NR-TG366BVHN-Grey,non kvi,NA,1.0
R396,digitaldc,Bangalore,Karnataka,FJ,0.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,491666596,11-2024,562123,South,1,FJ02,REFRIGERATOR,PANA NR-CY550QKXZ,PANASONIC FF 550L NR-CY550QKXZ BLACK,non kvi,NA,0.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,2.0,300L  ABOVE FF REFR,0.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,oop,491959459,11-2024,453771,West,1,FJ02,REFRIGERATOR,Panasonic RBG34VGG3,PANASONIC FF 336L NR-RBG34VGG3 GLTTR GRY,non kvi,NA,0.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,0.0,300L  ABOVE FF REFR,1.0,Panasonic,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,oop,491959459,11-2024,382240,West,1,FJ02,REFRIGERATOR,Panasonic RBG34VGG3,PANASONIC FF 336L NR-RBG34VGG3 GLTTR GRY,NA,NA,0.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,0.0,300L  ABOVE FF REFR,4.0,Godrej,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459712,11-2024,382240,West,1,FJ02,REFRIGERATOR,GODREJ EONVIBE 366B,GODREJ FF 330L 2S RTEONVIBE366BRCIT MTBK,non kvi,NA,5.0
SLLN,digitaldc,Siliguri,West Bengal,FJ,0.0,300L  ABOVE FF REFR,0.0,Godrej,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241101,active,494459712,11-2024,735135,East,1,FJ02,REFRIGERATOR,GODREJ EONVIBE 366B,GODREJ FF 330L 2S RTEONVIBE366BRCIT MTBK,non kvi,NA,1.0
