p1_dc,format,city,state,segment_code,consensus_qty,brick_description,forecast_qty,brand,segment,division,brick_code,class_code,division_code,vertical,store_no,batchno,status,article_id,month_year,pin_code,region,wom,family_code,class,sd,article_description,kvi,npi,sold_qty
R396,digitaldc,Bangalore,Karnataka,FJ,0.0,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,oop,491666442,12-2024,562123,South,1,FJ02,REFRIGERATOR,WHIRLPOOL IFIVCNVPLN,WHIRLPOOL FF 440L IFINVCNVPLTN 455 ALPST,NA,NA,1.0
S0CV,digitaldc,Rajpura,Punjab,FJ,0.99043956,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,140401,North,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,0.0
SLW9,digitaldc,Ranchi,Jharkhand,FJ,0.433313979,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,834010,North 2,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,0.0
S573,digitaldc,Raipur,Chattisgarh,FJ,0.0,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,493111,West,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,3.0
SLLN,digitaldc,Siliguri,West Bengal,FJ,0.852759825,300L  ABOVE FF REFR,1.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,735135,East,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,2.0
S597,digitaldc,Guwahati,Assam,FJ,0.56850655,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,781031,East,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,1.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,8.253663,300L  ABOVE FF REFR,10.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,122506,North,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,12.0
R696,digitaldc,Bhiwandi,Maharashtra,FJ,10.69695792,300L  ABOVE FF REFR,17.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,421302,West,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,11.0
R804,digitaldc,Vizag,Andhra Pradesh,FJ,3.61305321,300L  ABOVE FF REFR,4.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,530046,South,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,0.0
R394,digitaldc,Patna,Bihar,FJ,0.433313979,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,800007,East,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,0.0
SACU,digitaldc,Nagpur,Maharashtra,FJ,3.460780502,300L  ABOVE FF REFR,5.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,441122,West,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,2.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,9.42842829,300L  ABOVE FF REFR,3.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,602105,South,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,6.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,7.677063554,300L  ABOVE FF REFR,11.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,382240,West,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,5.0
SLGC,digitaldc,Pune,Maharashtra,FJ,2.433033565,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,412216,West,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,0.0
R810,digitaldc,Jaipur,Rajasthan,FJ,3.46653846,300L  ABOVE FF REFR,4.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,302022,North,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,2.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,9.498754348,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,562114,South 1,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,0.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,4.81740428,300L  ABOVE FF REFR,6.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,521107,South,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,2.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,0.74898181,300L  ABOVE FF REFR,1.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,453771,West,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FJ,17.82439584,300L  ABOVE FF REFR,19.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,501401,South,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,19.0
Y695,digitaldc,Jammu,Jammu And Kashmir,FJ,1.23804945,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,180010,North,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FJ,5.495563319,300L  ABOVE FF REFR,8.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,711310,East,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,5.0
R278,digitaldc,Ranchi,Jharkhand,FJ,0.0,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,834010,East,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,1.0
V014,digitaldc,Pune,Maharashtra,FJ,3.649550348,300L  ABOVE FF REFR,8.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,413802,West,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,6.0
R201,digitaldc,Cuttack,Orissa,FJ,0.56850655,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,754002,East,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,2.0
SLOR,digitaldc,Dehradun,Uttarakhand,FJ,0.577751972,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,248001,North,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,2.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FJ,6.788585673,300L  ABOVE FF REFR,6.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,226401,North 1,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,6.0
SJ48,digitaldc,Dharwad,Karnataka,FJ,1.396875639,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,580011,South 1,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,0.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,0.689884997,300L  ABOVE FF REFR,1.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,641402,South,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FJ,17.88000819,300L  ABOVE FF REFR,27.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692430,12-2024,562123,South,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21694,WP FF 467L 2S IFINCNVPLATNA515ALHASTELZ,non kvi,NA,24.0
SE40,digitaldc,Hyderabad,Telangana,FJ,7.217110214,300L  ABOVE FF REFR,4.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,501401,South,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,6.0
V014,digitaldc,Pune,Maharashtra,FJ,4.446962607,300L  ABOVE FF REFR,9.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,413802,West,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,3.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FJ,0.610800338,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,226401,North 1,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,0.0
SJ48,digitaldc,Dharwad,Karnataka,FJ,1.688738091,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,580011,South 1,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FJ,3.103786748,300L  ABOVE FF REFR,2.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,602105,South,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,6.0
R696,digitaldc,Bhiwandi,Maharashtra,FJ,12.19328457,300L  ABOVE FF REFR,13.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,421302,West,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,7.0
SLGC,digitaldc,Pune,Maharashtra,FJ,2.964641738,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,412216,West,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,0.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,0.375700394,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,453771,West,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,1.0
SLLN,digitaldc,Siliguri,West Bengal,FJ,1.512185771,300L  ABOVE FF REFR,1.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,735135,East,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,0.0
R278,digitaldc,Ranchi,Jharkhand,FJ,0.261771573,300L  ABOVE FF REFR,1.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,834010,East,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,0.0
SACU,digitaldc,Nagpur,Maharashtra,FJ,3.586260167,300L  ABOVE FF REFR,2.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,441122,West,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,1.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,2.379435829,300L  ABOVE FF REFR,6.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,382240,West,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,4.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FJ,3.608555107,300L  ABOVE FF REFR,5.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,521107,South,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,1.0
R804,digitaldc,Vizag,Andhra Pradesh,FJ,0.955205764,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,530046,South,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,4.0
R396,digitaldc,Bangalore,Karnataka,FJ,7.880777759,300L  ABOVE FF REFR,13.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,562123,South,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,13.0
R394,digitaldc,Patna,Bihar,FJ,0.78531472,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,800007,East,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,0.0
S0CV,digitaldc,Rajpura,Punjab,FJ,1.271946722,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,140401,North,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FJ,4.179253514,300L  ABOVE FF REFR,4.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,122506,North,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,7.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,2.276110282,300L  ABOVE FF REFR,1.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,641402,South,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,3.0
R810,digitaldc,Jaipur,Rajasthan,FJ,2.725600118,300L  ABOVE FF REFR,4.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,302022,North,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,3.0
SLKO,digitaldc,Howrah,West Bengal,FJ,3.830870621,300L  ABOVE FF REFR,5.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,711310,East,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,5.0
R201,digitaldc,Cuttack,Orissa,FJ,1.814622926,300L  ABOVE FF REFR,2.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,754002,East,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,5.0
S573,digitaldc,Raipur,Chattisgarh,FJ,1.127101182,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,493111,West,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FJ,4.784757925,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493692429,12-2024,562114,South 1,1,FJ02,REFRIGERATOR,WHIRLPOOL 2S 21860,WP FF 431L 2S IFINCNVPLATNA480STELONYXZ,non kvi,NA,0.0
SLLN,digitaldc,Siliguri,West Bengal,FJ,0.0,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,oop,492911268,12-2024,735135,East,1,FJ02,REFRIGERATOR,WP IFINVCNV480 STLOX,WHIRLPOOL FF 465L 3S IFINVCNV480 STLONYX,non kvi,NA,0.0
S0TC,digitaldc,Palladam,Tamil Nadu,FJ,0.0,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,oop,492911268,12-2024,641402,South,1,FJ02,REFRIGERATOR,WP IFINVCNV480 STLOX,WHIRLPOOL FF 465L 3S IFINVCNV480 STLONYX,non kvi,NA,0.0
S597,digitaldc,Guwahati,Assam,FJ,1.506529524,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,781031,East,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,2.0
R810,digitaldc,Jaipur,Rajasthan,FJ,2.559831658,300L  ABOVE FF REFR,7.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,302022,North,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,4.0
SLW9,digitaldc,Ranchi,Jharkhand,FJ,0.891662331,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,834010,North 2,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FJ,9.039177146,300L  ABOVE FF REFR,12.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,711310,East,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,9.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FJ,0.524095715,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,453771,West,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,0.0
SJ48,digitaldc,Dharwad,Karnataka,FJ,5.735617916,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,580011,South 1,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,0.0
R201,digitaldc,Cuttack,Orissa,FJ,1.807835429,300L  ABOVE FF REFR,1.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,754002,East,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,3.0
SLLN,digitaldc,Siliguri,West Bengal,FJ,1.205223619,300L  ABOVE FF REFR,1.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,735135,East,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,0.0
SLTY,digitaldc,Ahmedabad,Gujarat,FJ,3.319272859,300L  ABOVE FF REFR,7.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,382240,West,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,5.0
R278,digitaldc,Ranchi,Jharkhand,FJ,0.445831165,300L  ABOVE FF REFR,1.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,834010,East,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,0.0
R394,digitaldc,Patna,Bihar,FJ,2.080545438,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,800007,East,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,3.0
Y695,digitaldc,Jammu,Jammu And Kashmir,FJ,0.365690237,300L  ABOVE FF REFR,0.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,180010,North,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,0.0
R804,digitaldc,Vizag,Andhra Pradesh,FJ,1.672097708,300L  ABOVE FF REFR,1.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,530046,South,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,2.0
R696,digitaldc,Bhiwandi,Maharashtra,FJ,4.520285512,300L  ABOVE FF REFR,9.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,421302,West,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,9.0
SE40,digitaldc,Hyderabad,Telangana,FJ,10.45061067,300L  ABOVE FF REFR,11.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,501401,South,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,9.0
S573,digitaldc,Raipur,Chattisgarh,FJ,1.746985715,300L  ABOVE FF REFR,1.0,Whirlpool,LARGE APPLIANCES,CDIT,FJ0201004,FJ0201,902,Electronics,NA,20241201,active,493715145,12-2024,493111,West,1,FJ02,REFRIGERATOR,WLPL IFPRO INV CNV,WP FF 327L 2S IFPRINVCNV375ILUSIASTELTL,non kvi,NA,2.0
