p1_dc,format,city,state,segment_code,consensus_qty,brick_description,forecast_qty,brand,segment,division,brick_code,class_code,division_code,vertical,store_no,batchno,status,article_id,month_year,pin_code,region,wom,family_code,class,sd,article_description,kvi,npi,sold_qty
S597,digitaldc,Guwahati,Assam,FH,2.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249979,12-2024,781031,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 50 AL50GQU-SFWS,AKAI 50 4K QLED Google TV AL50GQU-SFWS,non kvi,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FH,2.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249979,12-2024,711310,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 50 AL50GQU-SFWS,AKAI 50 4K QLED Google TV AL50GQU-SFWS,non kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FH,2.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249979,12-2024,562114,South 1,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 50 AL50GQU-SFWS,AKAI 50 4K QLED Google TV AL50GQU-SFWS,non kvi,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,602105,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,501401,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,711310,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,0.0
SLOR,digitaldc,Dehradun,Uttarakhand,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,248001,North,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,1.0
R396,digitaldc,Bangalore,Karnataka,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,562123,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,0.0
R810,digitaldc,Jaipur,Rajasthan,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,302022,North,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,0.0
S0CV,digitaldc,Rajpura,Punjab,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,140401,North,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,0.0
S597,digitaldc,Guwahati,Assam,FH,2.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,781031,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,0.0
SD78,digitaldc,Ernakulam,Kerala,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,683561,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,0.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,382240,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,1.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,521107,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,0.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,226401,North 1,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,0.0
SLGC,digitaldc,Pune,Maharashtra,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,412216,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,0.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,641402,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,562114,South 1,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,2.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494249978,12-2024,122506,North,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI 43 AL43GQU-SFWS,AKAI 43 4K QLED Google TV AL43GQU-SFWS,non kvi,NA,1.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,0.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492338516,12-2024,521107,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI TVAKLT43S DFS6T,AKAI 43 FHD SMART LED TV TVAKLT43S DFS6T,non kvi,NA,1.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,0.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492338516,12-2024,421302,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI TVAKLT43S DFS6T,AKAI 43 FHD SMART LED TV TVAKLT43S DFS6T,non kvi,NA,1.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,0.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492338516,12-2024,382240,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI TVAKLT43S DFS6T,AKAI 43 FHD SMART LED TV TVAKLT43S DFS6T,non kvi,NA,1.0
V014,digitaldc,Pune,Maharashtra,FH,0.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492338516,12-2024,413802,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI TVAKLT43S DFS6T,AKAI 43 FHD SMART LED TV TVAKLT43S DFS6T,non kvi,NA,2.0
R804,digitaldc,Vizag,Andhra Pradesh,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492338516,12-2024,530046,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI TVAKLT43S DFS6T,AKAI 43 FHD SMART LED TV TVAKLT43S DFS6T,non kvi,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492338516,12-2024,602105,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI TVAKLT43S DFS6T,AKAI 43 FHD SMART LED TV TVAKLT43S DFS6T,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FH,1.0,LED TV 40 TO 54,0.0,Akai,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492338516,12-2024,501401,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,AKAI TVAKLT43S DFS6T,AKAI 43 FHD SMART LED TV TVAKLT43S DFS6T,non kvi,NA,0.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FH,0.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,493911619,12-2024,226401,North 1,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer AR43GR2851UDFL,Acer 43 UHD LED Google TV AR43GR2851UDFL,non kvi,NA,2.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,0.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,493911619,12-2024,521107,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer AR43GR2851UDFL,Acer 43 UHD LED Google TV AR43GR2851UDFL,non kvi,NA,1.0
SE40,digitaldc,Hyderabad,Telangana,FH,0.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,493911619,12-2024,501401,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer AR43GR2851UDFL,Acer 43 UHD LED Google TV AR43GR2851UDFL,non kvi,NA,1.0
S0CV,digitaldc,Rajpura,Punjab,FH,0.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,493911619,12-2024,140401,North,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer AR43GR2851UDFL,Acer 43 UHD LED Google TV AR43GR2851UDFL,non kvi,NA,4.0
V014,digitaldc,Pune,Maharashtra,FH,0.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,493911619,12-2024,413802,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer AR43GR2851UDFL,Acer 43 UHD LED Google TV AR43GR2851UDFL,non kvi,NA,1.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,0.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,493911619,12-2024,602105,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer AR43GR2851UDFL,Acer 43 UHD LED Google TV AR43GR2851UDFL,non kvi,NA,4.0
SLOR,digitaldc,Dehradun,Uttarakhand,FH,0.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,493911619,12-2024,248001,North,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer AR43GR2851UDFL,Acer 43 UHD LED Google TV AR43GR2851UDFL,non kvi,NA,1.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,0.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,493911619,12-2024,382240,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer AR43GR2851UDFL,Acer 43 UHD LED Google TV AR43GR2851UDFL,non kvi,NA,1.0
SD78,digitaldc,Ernakulam,Kerala,FH,12.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,493911619,12-2024,683561,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer AR43GR2851UDFL,Acer 43 UHD LED Google TV AR43GR2851UDFL,non kvi,NA,2.0
R278,digitaldc,Ranchi,Jharkhand,FH,0.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,493911619,12-2024,834010,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer AR43GR2851UDFL,Acer 43 UHD LED Google TV AR43GR2851UDFL,non kvi,NA,2.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,0.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,493911619,12-2024,122506,North,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer AR43GR2851UDFL,Acer 43 UHD LED Google TV AR43GR2851UDFL,non kvi,NA,2.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,12.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,493911619,12-2024,641402,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer AR43GR2851UDFL,Acer 43 UHD LED Google TV AR43GR2851UDFL,non kvi,NA,2.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,0.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,493911619,12-2024,421302,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer AR43GR2851UDFL,Acer 43 UHD LED Google TV AR43GR2851UDFL,non kvi,NA,4.0
R396,digitaldc,Bangalore,Karnataka,FH,0.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,494495809,12-2024,562123,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer 43 4K UHD Google TV AR43UDLGU2875AT,Acer 43 4K UHD Google TV AR43UDLGU2875AT,non kvi,NA,1.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,38.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,494495809,12-2024,602105,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer 43 4K UHD Google TV AR43UDLGU2875AT,Acer 43 4K UHD Google TV AR43UDLGU2875AT,non kvi,NA,1.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,0.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,494495809,12-2024,521107,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer 43 4K UHD Google TV AR43UDLGU2875AT,Acer 43 4K UHD Google TV AR43UDLGU2875AT,non kvi,NA,1.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,0.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,494495809,12-2024,122506,North,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Acer 43 4K UHD Google TV AR43UDLGU2875AT,Acer 43 4K UHD Google TV AR43UDLGU2875AT,non kvi,NA,2.0
R810,digitaldc,Jaipur,Rajasthan,FH,1.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494352023,12-2024,302022,North,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,ACER AR43GT2851UDFL,ACER 43 UHD LED GOOGLE TV AR43GT2851UDFL,non kvi,NA,0.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,1.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494352023,12-2024,421302,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,ACER AR43GT2851UDFL,ACER 43 UHD LED GOOGLE TV AR43GT2851UDFL,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FH,0.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494352023,12-2024,501401,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,ACER AR43GT2851UDFL,ACER 43 UHD LED GOOGLE TV AR43GT2851UDFL,non kvi,NA,1.0
SACU,digitaldc,Nagpur,Maharashtra,FH,1.0,LED TV 40 TO 54,0.0,Acer,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,494352023,12-2024,441122,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,ACER AR43GT2851UDFL,ACER 43 UHD LED GOOGLE TV AR43GT2851UDFL,non kvi,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,0.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,491893367,12-2024,602105,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 50UHDXSMART,KODAK 50 UHD SMART LED TV 50UHDXSMART,NA,NA,3.0
R396,digitaldc,Bangalore,Karnataka,FH,0.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,491431278,12-2024,562123,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,KODAK 50FHDX900S,KODAK 50 FHD LED TV 50FHDX900S,NA,NA,1.0
SLKO,digitaldc,Howrah,West Bengal,FH,0.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,493666690,12-2024,711310,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 50 QLED TV,Kodak 50 QLED 4K UHD Google TV 50MT5011,NA,NA,1.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,1.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,493842176,12-2024,521107,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 43 439X5081,Kodak 43 FHD Android 11 LED TV 439X5081,non kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FH,1.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,493842176,12-2024,562114,South 1,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 43 439X5081,Kodak 43 FHD Android 11 LED TV 439X5081,non kvi,NA,0.0
S0CV,digitaldc,Rajpura,Punjab,FH,1.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,493842176,12-2024,140401,North,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 43 439X5081,Kodak 43 FHD Android 11 LED TV 439X5081,non kvi,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,3.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,493842176,12-2024,122506,North,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 43 439X5081,Kodak 43 FHD Android 11 LED TV 439X5081,non kvi,NA,0.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FH,3.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,493842176,12-2024,226401,North 1,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 43 439X5081,Kodak 43 FHD Android 11 LED TV 439X5081,non kvi,NA,0.0
V014,digitaldc,Pune,Maharashtra,FH,0.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,493842176,12-2024,413802,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 43 439X5081,Kodak 43 FHD Android 11 LED TV 439X5081,non kvi,NA,1.0
R804,digitaldc,Vizag,Andhra Pradesh,FH,0.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,493842176,12-2024,530046,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 43 439X5081,Kodak 43 FHD Android 11 LED TV 439X5081,non kvi,NA,1.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,1.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,493842176,12-2024,421302,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 43 439X5081,Kodak 43 FHD Android 11 LED TV 439X5081,non kvi,NA,0.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,1.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,493842176,12-2024,382240,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 43 439X5081,Kodak 43 FHD Android 11 LED TV 439X5081,non kvi,NA,1.0
R396,digitaldc,Bangalore,Karnataka,FH,1.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,493842176,12-2024,562123,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 43 439X5081,Kodak 43 FHD Android 11 LED TV 439X5081,non kvi,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FH,3.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,493842176,12-2024,711310,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 43 439X5081,Kodak 43 FHD Android 11 LED TV 439X5081,non kvi,NA,1.0
R810,digitaldc,Jaipur,Rajasthan,FH,1.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,493842176,12-2024,302022,North,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 43 439X5081,Kodak 43 FHD Android 11 LED TV 439X5081,non kvi,NA,0.0
R394,digitaldc,Patna,Bihar,FH,3.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,493842176,12-2024,800007,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 43 439X5081,Kodak 43 FHD Android 11 LED TV 439X5081,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FH,3.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,active,493842176,12-2024,501401,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 43 439X5081,Kodak 43 FHD Android 11 LED TV 439X5081,non kvi,NA,0.0
S597,digitaldc,Guwahati,Assam,FH,0.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,493666693,12-2024,781031,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,Kodak 43 inch FHD TV,Kodak 43 inches Full HD TV 43FHDX7XPROBL,NA,NA,1.0
SLKO,digitaldc,Howrah,West Bengal,FH,0.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492579468,12-2024,711310,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,KODAK 43UHDX7XPROBL,KODAK 43 UHD SMART LED TV 43UHDX7XPROBL,NA,NA,1.0
R394,digitaldc,Patna,Bihar,FH,0.0,LED TV 40 TO 54,0.0,Kodak,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492579468,12-2024,800007,East,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,KODAK 43UHDX7XPROBL,KODAK 43 UHD SMART LED TV 43UHDX7XPROBL,NA,NA,1.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,0.0,LED TV 40 TO 54,0.0,Onida,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492579415,12-2024,382240,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,ONIDA 43FIZ-R2,ONIDA 43 FHD SMART LED TV 43FIZ-R2,non kvi,NA,3.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,1.0,LED TV 40 TO 54,0.0,Onida,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492579415,12-2024,602105,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,ONIDA 43FIZ-R2,ONIDA 43 FHD SMART LED TV 43FIZ-R2,non kvi,NA,0.0
SLGC,digitaldc,Pune,Maharashtra,FH,0.0,LED TV 40 TO 54,0.0,Onida,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492579415,12-2024,412216,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,ONIDA 43FIZ-R2,ONIDA 43 FHD SMART LED TV 43FIZ-R2,non kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,FH,0.0,LED TV 40 TO 54,0.0,Onida,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492579415,12-2024,562114,South 1,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,ONIDA 43FIZ-R2,ONIDA 43 FHD SMART LED TV 43FIZ-R2,non kvi,NA,0.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,0.0,LED TV 40 TO 54,0.0,Onida,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492579415,12-2024,421302,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,ONIDA 43FIZ-R2,ONIDA 43 FHD SMART LED TV 43FIZ-R2,non kvi,NA,0.0
V014,digitaldc,Pune,Maharashtra,FH,0.0,LED TV 40 TO 54,0.0,Onida,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492579415,12-2024,413802,West,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,ONIDA 43FIZ-R2,ONIDA 43 FHD SMART LED TV 43FIZ-R2,non kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FH,0.0,LED TV 40 TO 54,0.0,Onida,ENT,CDIT,FH0102001,FH0102,902,Electronics,NA,20241201,oop,492579415,12-2024,562123,South,1,FH01,MEDIUM SCREEN 40 TO 54 INCH,ONIDA 43FIZ-R2,ONIDA 43 FHD SMART LED TV 43FIZ-R2,non kvi,NA,3.0
