p1_dc,format,city,state,segment_code,consensus_qty,brick_description,forecast_qty,brand,segment,division,brick_code,class_code,division_code,vertical,store_no,batchno,status,article_id,month_year,pin_code,region,wom,family_code,class,sd,article_description,kvi,npi,sold_qty
SJ48,digitaldc,Dharwad,Karnataka,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,580011,South 1,1,NA,NA,NA,NA,non kvi,NA,0.0
S573,digitaldc,Raipur,Chattisgarh,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,493111,West,1,NA,NA,NA,NA,non kvi,NA,0.0
R394,digitaldc,Patna,Bihar,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,800007,East,1,NA,NA,NA,NA,non kvi,NA,0.0
R804,digitaldc,Vizag,Andhra Pradesh,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,530046,South,1,NA,NA,NA,NA,non kvi,NA,0.0
SACU,digitaldc,Nagpur,Maharashtra,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,441122,West,1,NA,NA,NA,NA,non kvi,NA,0.0
SLGC,digitaldc,Pune,Maharashtra,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,412216,West,1,NA,NA,NA,NA,non kvi,NA,0.0
SLJQ,digitaldc,Cuttack,Orissa,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,754025,East,1,NA,NA,NA,NA,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,501401,South,1,NA,NA,NA,NA,non kvi,NA,0.0
SLW9,digitaldc,Ranchi,Jharkhand,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,834010,North 2,1,NA,NA,NA,NA,non kvi,NA,0.0
S0IC,digitaldc,Hosakote,Karnataka,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,562114,South 1,1,NA,NA,NA,NA,non kvi,NA,0.0
R278,digitaldc,Ranchi,Jharkhand,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,834010,East,1,NA,NA,NA,NA,non kvi,NA,0.0
SLTY,digitaldc,Ahmedabad,Gujarat,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,382240,West,1,NA,NA,NA,NA,non kvi,NA,0.0
SLOR,digitaldc,Dehradun,Uttarakhand,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,248001,North,1,NA,NA,NA,NA,non kvi,NA,0.0
R810,digitaldc,Jaipur,Rajasthan,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,302022,North,1,NA,NA,NA,NA,non kvi,NA,0.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,521107,South,1,NA,NA,NA,NA,non kvi,NA,0.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,453771,West,1,NA,NA,NA,NA,non kvi,NA,0.0
R201,digitaldc,Cuttack,Orissa,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,754002,East,1,NA,NA,NA,NA,non kvi,NA,0.0
V014,digitaldc,Pune,Maharashtra,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,413802,West,1,NA,NA,NA,NA,non kvi,NA,0.0
SLLN,digitaldc,Siliguri,West Bengal,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,735135,East,1,NA,NA,NA,NA,non kvi,NA,0.0
S0CV,digitaldc,Rajpura,Punjab,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,140401,North,1,NA,NA,NA,NA,non kvi,NA,0.0
S0TC,digitaldc,Palladam,Tamil Nadu,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,641402,South,1,NA,NA,NA,NA,non kvi,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,711310,East,1,NA,NA,NA,NA,non kvi,NA,0.0
R696,digitaldc,Bhiwandi,Maharashtra,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,421302,West,1,NA,NA,NA,NA,non kvi,NA,0.0
SJ93,digitaldc,Farrukhnagar,Haryana,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,122506,North,1,NA,NA,NA,NA,non kvi,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,602105,South,1,NA,NA,NA,NA,non kvi,NA,0.0
SC28,digitaldc,Lucknow,Uttar Pradesh,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,226401,North 1,1,NA,NA,NA,NA,non kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,562123,South,1,NA,NA,NA,NA,non kvi,NA,0.0
S597,digitaldc,Guwahati,Assam,NA,0.0,NA,0.0,BPL,NA,NA,NA,NA,0,Electronics,NA,20250101,NA,0,01-2025,781031,East,1,NA,NA,NA,NA,non kvi,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,0.0,LED TV 55 TO 64,0.0,Onida,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,492579412,01-2025,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,ONIDA 55UIF-S,ONIDA 55 UHD SMART LED TV 55UIF-S,non kvi,NA,0.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,1.0,LED TV 55 TO 64,0.0,Onida,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,492579418,01-2025,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,ONIDA 55UIV,ONIDA 55 UHD SMART LED TV 55UIV,non kvi,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,1.0,LED TV 55 TO 64,0.0,Onida,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,492579418,01-2025,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,ONIDA 55UIV,ONIDA 55 UHD SMART LED TV 55UIV,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FH,1.0,LED TV 55 TO 64,0.0,Onida,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,492579418,01-2025,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,ONIDA 55UIV,ONIDA 55 UHD SMART LED TV 55UIV,non kvi,NA,0.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,1.0,LED TV 55 TO 64,0.0,IFFALCON,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491630500,01-2025,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,IFFALCON 55K31,IFFALCON 55 UHD SMART LED TV 55K31,non kvi,NA,0.0
SM1B,digitaldc,Jammu,Jammu And Kashmir,FH,0.0,LED TV 55 TO 64,1.0,IFFALCON,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494393693,01-2025,180010,NA,1,FH01,LARGE SCREEN ABOVE 54 INCH,IFFALCON iFF55U62,IFFALCON 4K Ultra HD Google TV iFF55U62,NA,NA,0.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,0.0,LED TV 55 TO 64,0.0,IFFALCON,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491934674,01-2025,641402,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,IFFALCON 55K71,IFFALCON 55 UHD SMART LED TV 55K71,non kvi,NA,1.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,1.0,LED TV 55 TO 64,0.0,IFFALCON,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491934674,01-2025,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,IFFALCON 55K71,IFFALCON 55 UHD SMART LED TV 55K71,non kvi,NA,0.0
SD78,digitaldc,Ernakulam,Kerala,FH,0.0,LED TV 55 TO 64,0.0,IFFALCON,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491934674,01-2025,683561,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,IFFALCON 55K71,IFFALCON 55 UHD SMART LED TV 55K71,NA,NA,1.0
S573,digitaldc,Raipur,Chattisgarh,FH,0.0,LED TV 55 TO 64,1.0,IFFALCON,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,492579408,01-2025,493111,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,IFFALCON 55U61,IFFALCON 55 UHD Smart Android TV 55U61,NA,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FH,0.0,LED TV 55 TO 64,1.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,562123,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,NA,NA,1.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,4.0,LED TV 55 TO 64,10.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,non kvi,NA,4.0
R804,digitaldc,Vizag,Andhra Pradesh,FH,1.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,530046,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,non kvi,NA,0.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,6.0,LED TV 55 TO 64,4.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,non kvi,NA,4.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,0.0,LED TV 55 TO 64,1.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,122506,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,non kvi,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FH,0.0,LED TV 55 TO 64,2.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,711310,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,non kvi,NA,1.0
S0IC,digitaldc,Hosakote,Karnataka,FH,1.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,562114,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FH,4.0,LED TV 55 TO 64,16.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,non kvi,NA,10.0
V014,digitaldc,Pune,Maharashtra,FH,0.0,LED TV 55 TO 64,1.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,413802,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,NA,NA,1.0
SACU,digitaldc,Nagpur,Maharashtra,FH,0.0,LED TV 55 TO 64,1.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,441122,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,NA,NA,0.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,2.0,LED TV 55 TO 64,3.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,non kvi,NA,1.0
R278,digitaldc,Ranchi,Jharkhand,FH,0.0,LED TV 55 TO 64,1.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,834010,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,NA,NA,0.0
S573,digitaldc,Raipur,Chattisgarh,FH,1.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,493111,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,non kvi,NA,1.0
R810,digitaldc,Jaipur,Rajasthan,FH,1.0,LED TV 55 TO 64,1.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,302022,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,non kvi,NA,0.0
S0CV,digitaldc,Rajpura,Punjab,FH,1.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,140401,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,non kvi,NA,1.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,4.0,LED TV 55 TO 64,2.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,641402,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,non kvi,NA,3.0
SD78,digitaldc,Ernakulam,Kerala,FH,2.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,oop,491973454,01-2025,683561,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI JSW55ASUHD,SANSUI 55 UHD SMART LED TV  JSW55ASUHD,non kvi,NA,1.0
R810,digitaldc,Jaipur,Rajasthan,FH,2.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,302022,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,3.0
SJ93,digitaldc,Farrukhnagar,Haryana,FH,4.0,LED TV 55 TO 64,1.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,122506,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,5.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,4.0,LED TV 55 TO 64,1.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,1.0
S0IC,digitaldc,Hosakote,Karnataka,FH,2.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,562114,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
SLOR,digitaldc,Dehradun,Uttarakhand,FH,1.0,LED TV 55 TO 64,2.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,248001,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
SLGC,digitaldc,Pune,Maharashtra,FH,1.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,412216,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FH,6.0,LED TV 55 TO 64,1.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
S573,digitaldc,Raipur,Chattisgarh,FH,1.0,LED TV 55 TO 64,1.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,493111,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
TBC,NA,NA,NA,FH,0.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,0,NA,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,NA,NA,1.0
SJ99,digitaldc,Sriperumbudur,Tamil Nadu,FH,3.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,602105,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
R394,digitaldc,Patna,Bihar,FH,1.0,LED TV 55 TO 64,1.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,800007,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,1.0
S0CV,digitaldc,Rajpura,Punjab,FH,1.0,LED TV 55 TO 64,1.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,140401,North,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,1.0
S0GZ,digitaldc,Sawer,Madhya Pradesh,FH,1.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,453771,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,1.0
R201,digitaldc,Cuttack,Orissa,FH,1.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,754002,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
S0TC,digitaldc,Palladam,Tamil Nadu,FH,2.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,641402,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
SJ48,digitaldc,Dharwad,Karnataka,FH,2.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,580011,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
R804,digitaldc,Vizag,Andhra Pradesh,FH,1.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,530046,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
SLLN,digitaldc,Siliguri,West Bengal,FH,1.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,735135,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
SD78,digitaldc,Ernakulam,Kerala,FH,1.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,683561,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
SLTY,digitaldc,Ahmedabad,Gujarat,FH,3.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,382240,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,3.0
SACU,digitaldc,Nagpur,Maharashtra,FH,1.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,441122,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
R396,digitaldc,Bangalore,Karnataka,FH,2.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,562123,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,1.0
S0UG,digitaldc,Gannavaram,Andhra Pradesh,FH,2.0,LED TV 55 TO 64,1.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,521107,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
S597,digitaldc,Guwahati,Assam,FH,1.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,781031,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,2.0
SLKO,digitaldc,Howrah,West Bengal,FH,3.0,LED TV 55 TO 64,1.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,711310,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,1.0
V014,digitaldc,Pune,Maharashtra,FH,1.0,LED TV 55 TO 64,1.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,413802,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
R278,digitaldc,Ranchi,Jharkhand,FH,0.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,834010,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,1.0
SC28,digitaldc,Lucknow,Uttar Pradesh,FH,2.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,493666722,01-2025,226401,North 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,Sansui 55 4KUHD QLED,Sansui 55 4K UHD QLED Google TV JSW55GS,non kvi,NA,0.0
SE40,digitaldc,Hyderabad,Telangana,FH,10.0,LED TV 55 TO 64,0.0,Sansui,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494495880,01-2025,501401,South,1,FH01,LARGE SCREEN ABOVE 54 INCH,SANSUI 55 4K SMART GOOGLE TV JSWG55GSUHD,SANSUI 55 4K SMART GOOGLE TV JSWG55GSUHD,non kvi,NA,0.0
SJ48,digitaldc,Dharwad,Karnataka,FH,3.0,LED TV 55 TO 64,0.0,NVY,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494443270,01-2025,580011,South 1,1,FH01,LARGE SCREEN ABOVE 54 INCH,NVY 55 4K NVA55SFR1,NVY 55 4K UHD SMART GOOGLE TV NVA55SFR1,non kvi,NA,0.0
SLKO,digitaldc,Howrah,West Bengal,FH,14.0,LED TV 55 TO 64,6.0,NVY,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494443270,01-2025,711310,East,1,FH01,LARGE SCREEN ABOVE 54 INCH,NVY 55 4K NVA55SFR1,NVY 55 4K UHD SMART GOOGLE TV NVA55SFR1,non kvi,NA,0.0
R696,digitaldc,Bhiwandi,Maharashtra,FH,17.0,LED TV 55 TO 64,9.0,NVY,ENT,CDIT,FH0103001,FH0103,902,Electronics,NA,20250101,active,494443270,01-2025,421302,West,1,FH01,LARGE SCREEN ABOVE 54 INCH,NVY 55 4K NVA55SFR1,NVY 55 4K UHD SMART GOOGLE TV NVA55SFR1,non kvi,NA,2.0
